,SUBS_ID,DATE_CALC,TARIFF_ID,CHARGE,SUPPORT_4G,SUPPORT_3G,LTE_TRAFF_FLAG,SMS_IN_CNT,SMS_OUT_CNT,CALLS_IN_CNT,CALLS_OUT_CNT,LIFE_TIME,DURATION_IN_MIN,DURATION_OUT_MIN,DATA_TRAFFIC_MB,SESSIONS_CNT,RECHARGE,RECHARGE_CNT,Выборка,tariff_changed
1150,30281,2019-08-01,588.0,422.2,0,0,1.0,87,3,67,73,5244.0,276,232.38,1297.48,790,250.0,1,1,1
1151,30281,2019-09-01,610.0,445.0,0,0,1.0,89,3,58,74,5274.0,205,158.63,0.36,89,450.0,2,1,1
1383,36731,2019-07-01,372.0,416.4,0,0,0.0,326,119,99,95,5213.0,234,208.65,0.0,0,400.0,4,1,1
1384,36731,2019-08-01,372.0,322.2,0,0,0.0,350,60,55,59,5244.0,103,167.5,0.0,0,300.0,3,1,1
1385,36731,2019-09-01,300.0,563.35,0,0,0.0,302,92,59,55,5274.0,87,85.8,0.0,0,550.0,3,1,1
1389,36812,2019-07-01,300.0,178.2,0,0,0.0,9,0,31,40,5213.0,156,169.4,0.0,0,100.0,1,1,1
1390,36812,2019-08-01,300.0,73.4,0,0,0.0,36,1,60,23,5244.0,278,189.73,0.0,0,100.0,1,1,1
1391,36812,2019-09-01,588.0,359.67,0,0,1.0,138,28,54,38,5274.0,329,124.92,5185.73,1037,310.0,2,1,1
1485,39046,2019-07-01,260.0,550.46,1,1,0.0,169,28,70,71,5213.0,198,228.63,0.0,0,600.0,2,1,1
1486,39046,2019-08-01,121.0,783.87,1,1,0.0,133,19,100,94,5244.0,595,479.48,0.0,0,600.0,2,1,1
1487,39046,2019-09-01,121.0,962.4,1,1,0.0,257,83,200,154,5274.0,749,541.58,0.0,0,1200.0,4,1,1
1659,44014,2019-07-01,524.0,377.6,0,0,0.0,58,0,95,101,5213.0,206,114.32,0.0,0,339.0,3,1,1
1660,44014,2019-08-01,610.0,371.7,0,0,0.0,105,2,156,109,5244.0,593,225.45,0.0,0,368.91,4,1,1
1661,44014,2019-09-01,610.0,140.8,0,0,0.0,48,1,95,86,5274.0,249,83.18,0.0,0,150.0,1,1,1
1719,46986,2019-07-01,306.0,98.87,1,1,1.0,166,1,62,28,5214.0,95,56.17,11.49,8,100.0,1,1,1
1720,46986,2019-08-01,588.0,251.86,1,1,1.0,192,1,87,34,5245.0,132,27.45,18450.67,1401,470.0,2,1,1
1721,46986,2019-09-01,588.0,250.0,1,1,1.0,130,0,67,31,5275.0,96,55.92,16226.28,1582,250.0,1,1,1
1791,54198,2019-07-01,300.0,534.0,0,0,0.0,99,14,100,214,5217.0,218,580.35,0.0,0,0.0,0,1,1
1792,54198,2019-08-01,300.0,727.2,0,0,0.0,97,31,213,167,5248.0,606,338.18,0.0,0,200.0,1,1,1
1793,54198,2019-09-01,588.0,550.25,0,0,1.0,122,16,99,192,5278.0,360,451.52,1256.6,107,497.56,3,1,1
2022,238773,2019-07-01,135.0,300.0,0,1,0.0,158,13,134,132,5386.0,403,310.95,401.32,1983,150.0,1,1,1
2023,238773,2019-08-01,588.0,580.6,0,1,0.0,180,9,101,125,5417.0,243,305.03,506.12,2230,600.0,2,1,1
2024,238773,2019-09-01,588.0,250.0,0,1,0.0,205,23,155,147,5447.0,394,489.07,310.59,2159,250.0,1,1,1
2091,250109,2019-07-01,134.0,410.0,1,1,1.0,120,1,67,100,5386.0,233,381.93,2748.03,2184,400.0,2,1,1
2092,250109,2019-08-01,134.0,410.0,1,1,1.0,138,2,57,105,5417.0,155,318.4,2271.25,2026,500.0,2,1,1
2093,250109,2019-09-01,588.0,510.0,1,1,1.0,188,8,53,97,5447.0,186,345.57,3086.85,1979,350.0,2,1,1
2127,257493,2019-07-01,121.0,26.1,1,1,0.0,184,3,131,4,5386.0,787,4.17,0.0,0,0.0,0,1,1
2128,257493,2019-08-01,121.0,27.5,1,1,0.0,230,1,207,5,5417.0,1592,0.57,0.0,0,0.0,0,1,1
2129,257493,2019-09-01,588.0,273.8,1,1,1.0,165,8,160,44,5447.0,952,143.93,8.77,69,200.0,1,1,1
2262,271478,2019-07-01,121.0,194.2,0,0,0.0,107,6,326,159,5386.0,437,135.82,0.0,0,100.0,1,1,1
2263,271478,2019-08-01,588.0,312.0,0,0,0.0,162,11,289,277,5417.0,334,296.3,0.0,0,650.0,2,1,1
2264,271478,2019-09-01,588.0,260.0,0,0,0.0,128,19,259,229,5447.0,298,203.67,0.0,0,160.0,1,1,1
2367,278811,2019-07-01,523.0,300.0,0,0,1.0,213,1,116,33,5386.0,114,40.0,5.86,250,300.0,3,1,1
2368,278811,2019-08-01,588.0,473.16,0,0,1.0,322,5,207,251,5417.0,369,495.23,1727.17,1346,600.0,3,1,1
2369,278811,2019-09-01,588.0,250.0,0,0,1.0,321,0,204,213,5447.0,262,305.43,3732.06,1972,250.0,1,1,1
2514,285708,2019-07-01,135.0,381.2,1,1,1.0,100,42,108,234,5386.0,241,634.02,5370.98,1612,89.0,1,1,1
2515,285708,2019-08-01,135.0,686.2,1,1,1.0,163,14,70,156,5417.0,135,344.93,1266.44,2031,965.0,5,1,1
2516,285708,2019-09-01,588.0,634.4,1,1,1.0,110,2,67,127,5447.0,211,373.1,1353.79,1477,750.0,6,1,1
2553,287080,2019-07-01,548.0,306.0,0,0,1.0,183,46,204,152,5386.0,344,222.38,6864.77,3035,300.0,1,1,1
2554,287080,2019-08-01,548.0,302.0,0,0,1.0,129,7,229,125,5417.0,317,150.95,6607.24,2180,300.0,1,1,1
2555,287080,2019-09-01,588.0,252.0,0,0,1.0,93,8,187,185,5447.0,286,367.0,5745.46,1954,240.0,1,1,1
2643,290621,2019-07-01,300.0,27.0,0,1,0.0,132,0,2,6,5386.0,1,24.22,0.0,0,250.0,1,1,1
2644,290621,2019-08-01,524.0,274.6,0,0,1.0,91,6,25,31,5417.0,59,97.68,84.68,67,180.0,1,1,1
2645,290621,2019-09-01,524.0,291.0,0,0,1.0,171,3,19,34,5447.0,55,84.08,886.72,1340,200.0,1,1,1
2814,297626,2019-07-01,135.0,480.0,1,1,1.0,43,0,224,113,5386.0,295,103.7,2715.45,2600,383.4,2,1,1
2815,297626,2019-08-01,610.0,545.0,1,1,1.0,74,5,243,121,5417.0,273,107.23,3099.91,2259,650.0,2,1,1
2816,297626,2019-09-01,610.0,196.8,1,1,1.0,56,1,213,127,5447.0,263,135.58,1708.11,2045,460.0,1,1,1
2916,301509,2019-07-01,610.0,301.0,0,0,1.0,194,13,85,115,5386.0,155,174.57,0.09,213,1000.0,1,1,1
2917,301509,2019-08-01,610.0,436.4,0,0,1.0,140,0,85,145,5417.0,135,195.23,0.09,189,0.0,0,1,1
2918,301509,2019-09-01,121.0,207.7,0,0,1.0,151,4,87,117,5447.0,160,168.7,0.06,136,0.0,0,1,1
2919,301560,2019-07-01,135.0,299.99,1,1,1.0,80,4,67,74,5386.0,109,162.58,1900.04,2253,302.0,2,1,1
2920,301560,2019-08-01,588.0,250.0,1,1,1.0,51,1,35,38,5417.0,29,75.93,2359.51,1778,300.0,1,1,1
2921,301560,2019-09-01,588.0,256.0,1,1,1.0,53,2,78,62,5447.0,130,161.97,6816.09,2637,260.0,1,1,1
3090,305264,2019-07-01,121.0,282.34,1,1,1.0,168,1,160,81,5386.0,300,87.05,0.2,252,345.0,4,1,1
3091,305264,2019-08-01,555.0,294.2,1,1,1.0,167,1,251,99,5417.0,636,145.32,2280.3,530,255.0,3,1,1
3092,305264,2019-09-01,555.0,209.8,1,1,1.0,126,0,155,56,5447.0,424,214.3,3697.41,972,200.0,1,1,1
3159,306987,2019-07-01,121.0,361.4,1,1,0.0,358,2,119,172,5386.0,315,320.33,10.16,65,299.56,4,1,1
3160,306987,2019-08-01,524.0,285.2,1,1,1.0,183,4,91,117,5417.0,163,158.9,157.39,486,346.4,4,1,1
3161,306987,2019-09-01,524.0,199.0,1,1,1.0,207,3,51,64,5447.0,100,98.88,778.29,786,150.0,1,1,1
3357,331574,2019-07-01,548.0,300.0,1,1,1.0,221,34,50,82,5386.0,67,154.82,242.42,14,300.0,1,1,1
3358,331574,2019-08-01,548.0,302.0,1,1,1.0,173,12,27,55,5417.0,55,249.18,734.0,388,300.0,1,1,1
3359,331574,2019-09-01,306.0,67.14,1,1,1.0,169,6,19,37,5447.0,37,72.63,677.62,316,100.0,1,1,1
3363,331893,2019-07-01,121.0,287.5,1,1,1.0,170,1,85,138,5386.0,180,209.08,0.02,38,300.0,2,1,1
3364,331893,2019-08-01,591.0,355.1,1,1,1.0,135,8,69,133,5417.0,119,240.6,4959.43,9656,220.0,1,1,1
3365,331893,2019-09-01,591.0,330.0,1,1,1.0,106,0,21,56,5447.0,58,94.02,791.76,9507,700.0,2,1,1
3396,333527,2019-07-01,135.0,601.8,1,1,1.0,236,21,112,80,5386.0,216,136.27,329.4,4099,650.0,2,1,1
3397,333527,2019-08-01,588.0,747.2,1,1,1.0,190,9,74,64,5417.0,114,87.65,316.63,3157,700.0,2,1,1
3398,333527,2019-09-01,588.0,250.0,1,1,1.0,136,10,81,68,5447.0,129,107.13,282.69,2535,350.0,1,1,1
3426,335003,2019-07-01,548.0,300.0,1,1,1.0,98,10,211,188,5386.0,313,291.65,2545.92,1504,300.0,1,1,1
3427,335003,2019-08-01,523.0,64.6,1,1,1.0,101,17,213,188,5417.0,283,304.47,585.98,741,100.0,1,1,1
3428,335003,2019-09-01,523.0,169.1,1,1,0.0,100,1,140,83,5447.0,206,104.55,0.0,0,150.0,2,1,1
3441,335518,2019-07-01,135.0,314.3,1,1,1.0,130,4,92,165,5386.0,154,326.78,1147.83,2542,300.0,1,1,1
3442,335518,2019-08-01,135.0,352.5,1,1,1.0,117,9,66,116,5417.0,129,135.48,1004.74,2282,2350.0,2,1,1
3443,335518,2019-09-01,588.0,250.0,1,1,1.0,128,5,99,177,5447.0,107,229.47,647.66,2064,0.0,0,1,1
3450,335889,2019-07-01,610.0,450.0,1,1,1.0,414,8,169,206,5386.0,327,423.95,272.42,1648,450.0,2,1,1
3451,335889,2019-08-01,610.0,499.8,1,1,1.0,312,8,206,292,5417.0,762,950.92,1517.26,2415,736.0,5,1,1
3452,335889,2019-09-01,121.0,700.18,1,1,1.0,554,4,211,203,5447.0,554,489.68,377.76,1415,552.0,3,1,1
4005,352235,2019-07-01,135.0,0.0,1,1,1.0,30,7,69,84,5386.0,154,238.97,3890.24,1820,0.0,0,1,1
4006,352235,2019-08-01,135.0,351.47,1,1,1.0,42,0,41,27,5417.0,90,54.7,2997.29,897,400.0,4,1,1
4007,352235,2019-09-01,588.0,250.0,1,1,1.0,52,8,46,55,5447.0,51,164.33,4520.94,1078,300.0,3,1,1
4092,354274,2019-07-01,300.0,302.5,1,1,0.0,145,6,118,98,5386.0,284,259.97,0.0,0,100.0,1,1,1
4093,354274,2019-08-01,300.0,270.7,0,1,0.0,154,8,136,68,5417.0,400,178.2,0.0,0,350.0,3,1,1
4094,354274,2019-09-01,588.0,580.4,0,1,0.0,167,19,130,120,5447.0,506,533.22,80.7,866,480.0,5,1,1
4137,355745,2019-07-01,135.0,300.0,1,1,1.0,209,24,278,286,5386.0,408,476.95,4616.34,2747,300.0,1,1,1
4138,355745,2019-08-01,559.0,828.7,1,1,1.0,290,31,417,319,5417.0,461,373.08,2281.82,3037,830.0,4,1,1
4139,355745,2019-09-01,559.0,320.45,1,1,1.0,178,25,335,259,5447.0,353,336.3,19081.85,2807,410.0,3,1,1
4173,356888,2019-07-01,135.0,307.49,0,0,1.0,180,2,141,131,5386.0,183,141.15,1449.05,1469,300.0,1,1,1
4174,356888,2019-08-01,555.0,301.3,0,0,1.0,165,3,182,134,5417.0,172,135.63,990.67,960,750.0,6,1,1
4175,356888,2019-09-01,555.0,409.6,0,0,1.0,139,0,125,118,5447.0,124,119.88,808.61,812,0.0,0,1,1
4341,361143,2019-07-01,135.0,300.0,1,1,1.0,48,0,46,17,5386.0,118,104.7,4024.75,1881,300.0,1,1,1
4342,361143,2019-08-01,610.0,195.0,1,1,1.0,53,1,35,19,5417.0,38,101.58,4907.88,1992,235.0,1,1,1
4343,361143,2019-09-01,610.0,200.4,1,1,1.0,45,0,42,14,5447.0,115,9.58,3261.03,1845,195.0,1,1,1
4368,361946,2019-07-01,588.0,250.0,0,0,1.0,104,9,73,56,5386.0,175,117.4,543.17,2269,20.0,2,1,1
4369,361946,2019-08-01,610.0,153.0,0,0,1.0,122,5,86,49,5417.0,221,194.57,630.25,2296,200.0,1,1,1
4370,361946,2019-09-01,610.0,158.2,0,0,1.0,73,5,79,53,5447.0,115,154.63,1425.53,2913,150.0,1,1,1
4533,366348,2019-07-01,548.0,648.78,1,1,1.0,202,9,137,209,5386.0,245,585.33,7089.67,4339,1050.0,3,1,1
4534,366348,2019-08-01,548.0,821.0,1,1,1.0,179,14,251,261,5417.0,516,575.88,8540.74,3766,350.0,1,1,1
4535,366348,2019-09-01,588.0,607.0,1,1,1.0,184,2,264,246,5447.0,356,465.72,15562.15,2311,700.0,2,1,1
4905,376271,2019-07-01,260.0,872.83,0,1,0.0,137,11,95,96,5386.0,260,177.95,0.0,0,900.0,6,1,1
4906,376271,2019-08-01,588.0,785.4,1,1,1.0,174,4,100,88,5417.0,197,153.23,742.05,1244,956.0,6,1,1
4907,376271,2019-09-01,588.0,607.0,1,1,1.0,117,6,95,84,5447.0,189,152.15,816.02,1282,400.0,2,1,1
4956,377231,2019-07-01,304.0,442.61,1,1,0.0,205,20,32,22,5386.0,59,24.73,0.0,0,400.0,2,1,1
4957,377231,2019-08-01,588.0,110.13,1,1,1.0,165,1,28,28,5417.0,76,46.4,458.23,1822,225.0,1,1,1
4958,377231,2019-09-01,588.0,254.0,1,1,1.0,100,0,12,12,5447.0,36,8.0,941.54,1075,111.0,1,1,1
4959,377391,2019-07-01,548.0,309.5,1,1,1.0,101,2,122,145,5386.0,236,399.85,10804.78,2293,310.0,1,1,1
4960,377391,2019-08-01,548.0,611.4,1,1,1.0,149,3,106,102,5417.0,215,89.77,12879.56,1656,630.0,2,1,1
4961,377391,2019-09-01,559.0,273.2,1,1,1.0,118,0,95,99,5447.0,176,242.32,7972.86,1341,260.0,3,1,1
4962,377406,2019-07-01,300.0,493.3,0,0,0.0,218,2,124,141,5386.0,242,210.82,0.0,0,889.0,5,1,1
4963,377406,2019-08-01,610.0,615.7,0,0,0.0,223,3,77,102,5417.0,177,320.75,0.0,0,200.0,1,1,1
4964,377406,2019-09-01,610.0,297.4,0,0,0.0,211,4,96,128,5447.0,214,319.82,0.0,0,300.0,1,1,1
4998,378052,2019-07-01,300.0,94.5,1,1,0.0,184,2,67,45,5386.0,131,63.82,0.0,0,200.0,2,1,1
4999,378052,2019-08-01,300.0,106.2,1,1,0.0,170,7,78,52,5417.0,153,86.02,0.0,0,0.0,0,1,1
5000,378052,2019-09-01,524.0,196.6,1,1,0.0,254,3,69,33,5447.0,126,52.58,16.19,38,150.0,1,1,1
5040,378778,2019-07-01,135.0,81.0,1,1,1.0,98,4,46,19,5386.0,107,32.83,1492.6,399,0.0,0,1,1
5041,378778,2019-08-01,555.0,291.4,1,1,1.0,87,1,25,15,5417.0,45,46.52,1129.6,540,300.0,1,1,1
5042,378778,2019-09-01,555.0,199.0,1,1,0.0,80,4,34,5,5447.0,51,2.15,0.0,0,300.0,2,1,1
5268,384171,2019-07-01,524.0,153.0,1,1,0.0,122,3,90,71,5386.0,204,135.82,245.9,1171,69.0,1,1,1
5269,384171,2019-08-01,121.0,469.3,1,1,0.0,168,40,148,154,5417.0,230,227.85,12.22,473,569.0,6,1,1
5270,384171,2019-09-01,121.0,310.6,1,1,0.0,112,2,139,135,5447.0,245,222.03,0.0,0,300.0,3,1,1
5286,384470,2019-07-01,260.0,111.77,0,0,0.0,45,0,90,46,5386.0,124,56.68,0.0,0,0.0,0,1,1
5287,384470,2019-08-01,306.0,113.91,0,0,0.0,36,0,108,59,5417.0,141,74.3,0.0,0,679.0,2,1,1
5288,384470,2019-09-01,306.0,60.91,0,0,0.0,42,0,84,32,5447.0,166,58.08,0.0,0,0.0,0,1,1
5445,388254,2019-07-01,135.0,321.2,1,1,1.0,397,5,192,234,5386.0,292,396.2,4822.73,3493,640.0,2,1,1
5446,388254,2019-08-01,588.0,603.6,1,1,1.0,418,59,259,322,5417.0,342,461.77,8911.53,4121,305.0,2,1,1
5447,388254,2019-09-01,588.0,258.0,1,1,1.0,467,7,230,142,5447.0,248,191.2,7574.77,3728,207.0,2,1,1
5463,388461,2019-07-01,300.0,4.5,1,1,0.0,19,0,16,4,5386.0,33,6.12,0.0,0,0.0,0,1,1
5464,388461,2019-08-01,306.0,15.33,1,1,0.0,7,0,10,12,5417.0,17,20.65,0.0,0,0.0,0,1,1
5465,388461,2019-09-01,306.0,26.97,1,1,0.0,14,2,19,19,5447.0,24,24.88,0.0,0,500.0,1,1,1
5520,389764,2019-07-01,135.0,299.99,1,1,1.0,68,11,63,54,5386.0,161,175.57,994.75,1767,0.0,0,1,1
5521,389764,2019-08-01,588.0,500.0,1,1,1.0,112,19,47,38,5417.0,148,176.92,914.02,1540,500.0,2,1,1
5522,389764,2019-09-01,588.0,250.0,1,1,1.0,76,8,56,30,5447.0,96,126.17,604.12,1604,250.0,1,1,1
5571,390673,2019-07-01,300.0,17.6,0,0,0.0,68,3,10,2,5386.0,11,1.22,0.0,0,0.0,0,1,1
5572,390673,2019-08-01,300.0,3.6,0,0,0.0,53,1,7,1,5417.0,17,0.55,0.0,0,0.0,0,1,1
5573,390673,2019-09-01,588.0,270.8,0,0,1.0,83,6,33,39,5447.0,47,35.95,1122.72,1775,760.0,3,1,1
5760,395279,2019-07-01,300.0,269.4,0,1,0.0,104,1,124,213,5386.0,303,660.68,0.0,0,300.0,3,1,1
5761,395279,2019-08-01,121.0,276.0,0,1,0.0,122,2,143,219,5417.0,443,694.0,0.0,0,200.0,2,1,1
5762,395279,2019-09-01,121.0,236.8,0,1,0.0,155,2,116,211,5447.0,255,598.33,0.0,0,300.0,3,1,1
5820,396653,2019-07-01,135.0,0.0,1,1,0.0,42,0,16,0,5386.0,26,0.0,0.0,0,20.0,1,1,1
5821,396653,2019-08-01,121.0,137.86,1,1,1.0,39,0,21,5,5417.0,27,10.6,8.62,99,130.0,1,1,1
5822,396653,2019-09-01,121.0,20.0,1,1,1.0,18,0,5,0,5447.0,9,0.0,0.0,9,20.0,1,1,1
5880,397788,2019-07-01,260.0,467.02,0,0,0.0,215,66,31,43,5386.0,89,163.6,0.0,0,500.0,10,1,1
5881,397788,2019-08-01,260.0,325.28,0,0,0.0,234,104,28,27,5417.0,39,56.4,0.0,0,300.0,6,1,1
5882,397788,2019-09-01,588.0,591.61,0,0,0.0,257,134,55,52,5447.0,154,73.1,57.63,72,600.0,8,1,1
5952,399332,2019-07-01,300.0,256.8,1,1,1.0,87,9,54,43,5386.0,551,422.97,1508.91,866,1000.0,1,1,1
5953,399332,2019-08-01,588.0,250.0,1,1,1.0,94,12,43,46,5417.0,245,247.6,782.65,1233,0.0,0,1,1
5954,399332,2019-09-01,588.0,262.0,1,1,1.0,93,10,29,52,5447.0,160,240.17,567.56,1380,0.0,0,1,1
6027,401781,2019-07-01,524.0,139.0,0,1,0.0,155,1,82,43,5386.0,396,194.57,952.67,1594,120.0,1,1,1
6028,401781,2019-08-01,610.0,359.6,1,1,1.0,279,13,180,88,5417.0,539,219.45,2298.32,2510,350.0,2,1,1
6029,401781,2019-09-01,610.0,195.0,1,1,1.0,136,0,184,61,5447.0,685,183.15,5096.34,3548,400.0,2,1,1
6066,402670,2019-07-01,372.0,42.33,0,1,0.0,185,1,65,0,5386.0,271,0.0,0.17,6,0.0,0,1,1
6067,402670,2019-08-01,610.0,401.0,0,1,0.0,249,11,46,15,5417.0,88,19.68,878.57,1187,500.0,2,1,1
6068,402670,2019-09-01,610.0,294.4,0,1,0.0,167,14,85,62,5447.0,138,152.67,502.62,1335,350.0,1,1,1
6141,404966,2019-07-01,300.0,102.0,0,0,0.0,0,0,76,88,5386.0,310,240.8,0.0,0,300.0,1,1,1
6142,404966,2019-08-01,300.0,144.4,0,0,0.0,0,0,74,74,5417.0,196,230.15,0.0,0,0.0,0,1,1
6143,404966,2019-09-01,121.0,163.3,0,0,0.0,8,0,91,98,5447.0,348,321.28,0.0,0,300.0,1,1,1
6165,405655,2019-07-01,560.0,302.0,1,1,1.0,201,2,71,56,5386.0,250,350.1,9013.75,3917,300.0,1,1,1
6166,405655,2019-08-01,588.0,258.0,1,1,1.0,235,4,78,42,5417.0,278,117.75,3157.79,4107,600.0,2,1,1
6167,405655,2019-09-01,588.0,250.0,1,1,1.0,203,0,98,49,5447.0,268,190.87,4087.62,2717,200.0,1,1,1
6258,407630,2019-07-01,135.0,339.29,1,1,1.0,250,34,114,303,5386.0,445,1198.5,389.89,2290,100.0,1,1,1
6259,407630,2019-08-01,300.0,507.34,1,1,1.0,275,100,246,273,5417.0,1000,1065.23,0.14,32,500.0,4,1,1
6300,408395,2019-07-01,548.0,1740.75,1,1,1.0,129,9,166,116,5386.0,228,103.28,730.48,2242,1800.0,9,1,1
6301,408395,2019-08-01,588.0,364.0,1,1,1.0,107,25,249,203,5417.0,317,267.8,1961.53,4252,600.0,2,1,1
6302,408395,2019-09-01,588.0,250.0,1,1,1.0,110,4,308,187,5447.0,385,254.48,916.07,4410,300.0,1,1,1
6432,411521,2019-07-01,524.0,560.6,1,1,1.0,192,4,192,121,5386.0,296,206.87,1323.36,1692,540.0,3,1,1
6433,411521,2019-08-01,588.0,250.0,1,1,1.0,203,7,161,119,5417.0,261,183.5,2038.98,1379,300.0,1,1,1
6434,411521,2019-09-01,588.0,250.0,1,1,1.0,124,3,151,84,5447.0,342,115.55,1346.11,1155,200.0,1,1,1
6459,411840,2019-07-01,300.0,29.3,0,0,0.0,52,1,56,18,5386.0,71,78.87,0.0,0,0.0,0,1,1
6460,411840,2019-08-01,300.0,119.6,0,0,0.0,109,5,123,60,5417.0,216,261.35,0.0,0,250.0,1,1,1
6461,411840,2019-09-01,588.0,379.6,0,0,1.0,173,17,141,69,5447.0,252,310.68,3145.62,1497,350.0,2,1,1
6546,414032,2019-07-01,135.0,299.99,1,1,1.0,78,10,211,291,5386.0,308,583.23,1988.23,1427,315.0,2,1,1
6547,414032,2019-08-01,135.0,365.4,1,1,1.0,83,14,191,279,5417.0,219,654.87,1058.04,1186,311.0,3,1,1
6548,414032,2019-09-01,588.0,264.7,1,1,1.0,54,17,143,179,5447.0,172,461.77,834.41,609,350.0,1,1,1
6567,414533,2019-07-01,524.0,140.8,1,1,1.0,29,8,29,17,5386.0,74,51.17,112.15,281,80.0,1,1,1
6568,414533,2019-08-01,588.0,262.2,1,1,1.0,359,85,364,223,5417.0,745,421.98,1710.26,4239,343.0,2,1,1
6569,414533,2019-09-01,588.0,515.0,1,1,1.0,375,78,497,209,5447.0,1079,371.32,2037.88,5174,453.0,3,1,1
6579,414868,2019-07-01,300.0,35.1,1,1,1.0,34,1,33,20,5386.0,53,44.53,0.12,214,0.0,0,1,1
6580,414868,2019-08-01,555.0,242.12,1,1,1.0,65,2,29,31,5417.0,122,58.93,1020.04,888,240.0,2,1,1
6581,414868,2019-09-01,555.0,198.6,1,1,1.0,43,2,41,43,5447.0,88,92.82,969.98,432,200.0,1,1,1
6639,416491,2019-07-01,135.0,34.2,0,0,0.0,3,0,3,12,5386.0,2,11.05,0.0,0,0.0,0,1,1
6640,416491,2019-08-01,588.0,358.4,0,0,0.0,30,0,37,179,5417.0,53,240.78,0.0,0,550.0,1,1,1
6641,416491,2019-09-01,588.0,250.0,0,0,0.0,58,0,63,187,5447.0,92,224.35,0.0,0,250.0,1,1,1
6648,416731,2019-07-01,135.0,305.82,1,1,1.0,288,13,181,251,5386.0,498,577.12,777.05,3774,350.0,2,1,1
6649,416731,2019-08-01,135.0,965.0,1,1,1.0,212,1,179,256,5417.0,586,785.48,496.31,4045,950.0,3,1,1
6650,416731,2019-09-01,300.0,0.0,1,1,1.0,105,0,49,84,5447.0,99,260.88,1337.88,1973,0.0,0,1,1
6765,418932,2019-07-01,555.0,891.06,1,1,0.0,293,136,230,289,5386.0,1112,1272.35,782.74,1026,1100.0,8,1,1
6766,418932,2019-08-01,589.0,718.6,1,1,0.0,195,62,191,208,5417.0,1186,1328.25,1655.34,1302,1000.0,5,1,1
6767,418932,2019-09-01,589.0,1030.0,1,1,0.0,210,94,182,233,5447.0,1173,1210.55,345.32,790,400.0,2,1,1
6849,420834,2019-07-01,121.0,79.7,0,1,0.0,100,9,16,6,5386.0,37,1.62,1.98,36,50.0,1,1,1
6850,420834,2019-08-01,524.0,357.3,0,1,0.0,206,48,37,30,5417.0,70,50.05,81.09,689,600.0,3,1,1
6851,420834,2019-09-01,524.0,151.2,0,1,0.0,89,9,30,19,5447.0,32,32.9,112.3,1008,0.0,0,1,1
7020,424486,2019-07-01,135.0,299.99,1,1,1.0,84,7,152,157,5386.0,465,707.95,4099.08,970,300.0,1,1,1
7021,424486,2019-08-01,610.0,319.66,1,1,1.0,95,6,96,56,5417.0,336,404.37,5772.98,1335,400.0,2,1,1
7022,424486,2019-09-01,610.0,234.0,1,1,1.0,124,3,140,81,5447.0,493,358.18,1248.1,1072,200.0,1,1,1
7068,425713,2019-07-01,548.0,370.0,1,1,1.0,88,7,34,14,5386.0,46,11.35,18033.79,1445,1000.0,1,1,1
7069,425713,2019-08-01,548.0,402.4,1,1,1.0,146,3,42,48,5417.0,98,42.83,18062.97,1713,0.0,0,1,1
7070,425713,2019-09-01,610.0,234.0,1,1,1.0,128,5,48,52,5447.0,96,90.42,10709.04,2340,300.0,1,1,1
7107,426304,2019-07-01,300.0,15.9,1,1,0.0,32,0,20,10,5386.0,121,127.0,0.0,0,0.0,0,1,1
7108,426304,2019-08-01,588.0,314.5,1,1,0.0,56,0,13,17,5417.0,44,158.9,0.0,0,450.0,1,1,1
7109,426304,2019-09-01,588.0,156.0,1,1,0.0,33,0,28,12,5447.0,135,104.77,0.0,0,0.0,0,1,1
7158,427178,2019-07-01,135.0,608.42,1,1,1.0,145,6,151,105,5386.0,426,261.85,6045.16,1655,230.0,2,1,1
7159,427178,2019-08-01,588.0,260.0,1,1,1.0,165,6,183,184,5417.0,382,425.78,10431.43,2192,50.0,1,1,1
7160,427178,2019-09-01,588.0,655.95,1,1,1.0,126,16,225,187,5447.0,743,714.73,7714.31,1505,646.0,3,1,1
7209,428549,2019-07-01,560.0,328.5,1,1,1.0,179,9,74,92,5386.0,96,86.05,9361.33,3832,350.0,1,1,1
7210,428549,2019-08-01,560.0,351.3,1,1,1.0,156,1,69,52,5417.0,80,69.33,16905.3,3402,350.0,1,1,1
7211,428549,2019-09-01,590.0,511.0,1,1,1.0,128,12,57,66,5447.0,67,84.82,11971.89,3157,550.0,2,1,1
7239,429589,2019-07-01,135.0,307.99,1,1,1.0,186,11,120,130,5386.0,203,270.98,5696.56,1597,600.0,2,1,1
7240,429589,2019-08-01,590.0,712.5,1,1,1.0,307,9,165,205,5417.0,350,432.6,3726.1,1453,500.0,2,1,1
7241,429589,2019-09-01,590.0,350.0,1,1,1.0,225,14,164,158,5447.0,554,388.23,3200.64,1481,700.0,2,1,1
7242,429598,2019-07-01,260.0,352.65,1,1,0.0,35,0,87,26,5386.0,396,62.52,26.77,75,250.0,3,1,1
7243,429598,2019-08-01,588.0,289.24,1,1,1.0,41,0,99,68,5417.0,501,306.77,10178.62,1362,269.3,1,1,1
7244,429598,2019-09-01,588.0,250.0,1,1,0.0,24,0,30,20,5447.0,55,29.22,0.0,0,540.0,2,1,1
7302,430933,2019-07-01,588.0,513.6,0,0,0.0,68,1,50,74,5386.0,162,228.23,0.0,0,500.0,4,1,1
